('56367', 6.252381974359191)
('57440', 6.252377761635514)
('52494', 6.252374575640277)
('52326', 6.252370393472479)
('53008', 6.252358876818485)
('56368', 6.252358489203735)
('57422', 6.2523579347694636)
('52327', 6.252356525252998)
('56286', 6.252345262475428)
('52328', 6.252333040097542)
('56383', 6.252316286073313)
('53009', 6.2523135835683545)
('53900', 6.252313583568353)
('56369', 6.252313195953605)
('56176', 6.25230344062233)
('52329', 6.252287746847412)
('56167', 6.252278917672057)
('57414', 6.252271885535708)
('53696', 6.252263342713235)
('56168', 6.252255432516601)
('56337', 6.252242536775871)
('52363', 6.25223095691229)
('53088', 6.252226357625193)
('53312', 6.252225832485427)
('53321', 6.252225832485427)
('56386', 6.252225730085541)
('56338', 6.252219051620415)
('56169', 6.252210139266471)
('52373', 6.252197742585241)
('57344', 6.252193257068438)
('52644', 6.252193257068437)
('56393', 6.2521890852875)
('57343', 6.252186732762431)
('53320', 6.252180539235297)
('56339', 6.252173758370285)
('52383', 6.252124458579398)
('56186', 6.252122673398405)
('52633', 6.252121204644912)
('57411', 6.2520995980594485)
('56296', 6.2520929831452285)
('57334', 6.252071127721754)
('57404', 6.252069310217111)
('52336', 6.252064577501434)
('52337', 6.252050709281954)
('53766', 6.252042657196612)
('55946', 6.252042615954005)
('53767', 6.252036273513991)
('55947', 6.252028747734526)
('52338', 6.252027224126498)
('55964', 6.252009808436111)
('55948', 6.25200526257907)
('55963', 6.25200325821579)
('55936', 6.252003258215789)
('52393', 6.251997257793584)
('55937', 6.251989389996312)
('55962', 6.251989389996311)
('52339', 6.251981930876368)
('53231', 6.251976612831914)
('56396', 6.25197345075534)
('55938', 6.251965904840856)
('55961', 6.251965904840855)
('56476', 6.251961322100132)
('56467', 6.251936799149858)
('53699', 6.251936321036823)
('53230', 6.251931319581784)
('55960', 6.251920611590725)
('56468', 6.251913313994402)
('55974', 6.251892867984137)
('55973', 6.251886317763817)
('55067', 6.251886317763816)
('55076', 6.251886317763816)
('55926', 6.251886317763815)
('55972', 6.251872449544337)
('55927', 6.2518724495443365)
('56196', 6.251870394068206)
('53776', 6.251869089601158)
('56469', 6.251868020744272)
('55068', 6.251862832608359)
('53123', 6.251859717697487)
('55971', 6.2518489643888815)
('55928', 6.251848964388881)
('53213', 6.2518438537137175)
('53132', 6.251835194747214)
('55069', 6.251817539358229)
('55970', 6.251803671138751)
('53992', 6.251796910279351)
('53302', 6.251789172836194)
('56486', 6.251780554876207)
('53991', 6.251773425123895)
('53310', 6.251765687680738)
('53301', 6.251765687680736)
('53099', 6.251728131873764)
('53990', 6.251728131873764)
('52466', 6.251676772454426)
('55984', 6.251676628978174)
('55983', 6.251670078757853)
('55086', 6.2516700787578525)
('55916', 6.251670078757852)
('55087', 6.251656210538375)
('55078', 6.251656210538374)
('55917', 6.251656210538374)
('55982', 6.251656210538374)
('55918', 6.251632725382918)
('55981', 6.251632725382918)
('56076', 6.251617740590858)
('55079', 6.251610917288244)
('57400', 6.251601372308019)
('56067', 6.251593217640585)
('53203', 6.251591574383519)
('55980', 6.251587432132788)
('56068', 6.251569732485129)
('56496', 6.251528275546008)
('56069', 6.251524439234999)
('52477', 6.251524222040156)
('57323', 6.2514725413513)
('57322', 6.251469035582208)
('57332', 6.251448018401025)
('56086', 6.251436973366934)
('57331', 6.251424533245569)
('57358', 6.251385573669265)
('57330', 6.251379239995441)
('57458', 6.251344061048683)
('57359', 6.251340280419133)
('57459', 6.25129876779855)
('57313', 6.251291774127375)
('54898', 6.2512765363044185)
('54889', 6.251266111737302)
('52488', 6.251265885330141)
('52432', 6.251247340484767)
('52636', 6.251242690482727)
('52646', 6.25123881613593)
('57385', 6.251234404319333)
('55096', 6.251233419108619)
('55906', 6.251233419108619)
('54899', 6.251220818487172)
('55097', 6.251219550889141)
('55907', 6.25121955088914)
('56272', 6.251216695240363)
('57311', 6.251210698872191)
('55098', 6.251196065733685)
('55089', 6.2511960657336845)
('55908', 6.2511960657336845)
('57485', 6.25119289169875)
('56096', 6.251184694036734)
('56282', 6.251173863977337)
('52366', 6.25113293821535)
('57258', 6.25110726999079)
('52664', 6.251082861292192)
('56744', 6.251082689197992)
('52423', 6.251080156571934)
('56292', 6.251078771876819)
('52663', 6.251076311071872)
('57259', 6.251061976740657)
('57303', 6.251039494797176)
('57395', 6.251031829000732)
('56733', 6.251010636774467)
('57495', 6.2509903163801495)
('52377', 6.2509803878010795)
('57285', 6.250956100640857)
('57242', 6.25092322892666)
('52744', 6.250890861704077)
('57244', 6.250890861704077)
('53044', 6.250873498685496)
('52246', 6.250858536757226)
('56722', 6.2508580863601955)
('52247', 6.250844668537749)
('52264', 6.250825729239332)
('56227', 6.250823200959535)
('52248', 6.250821183382293)
('52236', 6.250819179019013)
('52263', 6.250819179019012)
('52733', 6.250818809280551)
('57233', 6.250818809280551)
('57232', 6.250812425597933)
('53040', 6.250810247024517)
('52237', 6.250805310799533)
('56228', 6.250799715804079)
('52238', 6.2507818256440775)
('52249', 6.250775890132163)
('52499', 6.250767659578712)
('56229', 6.250754422553949)
('57295', 6.250753525322256)
('52239', 6.250736532393947)
('52388', 6.250722051091063)
('57300', 6.250712473120763)
('52274', 6.250708788787358)
('52273', 6.250702238567038)
('57224', 6.250651791905417)
('53787', 6.250648058243022)
('57223', 6.250645241685097)
('53778', 6.250639575131696)
('53788', 6.250632362828306)
('53212', 6.250619326601791)
('57548', 6.250612056886944)
('53221', 6.250610843490466)
('53211', 6.250603631187074)
('56711', 6.25059974965018)
('53779', 6.250594281881566)
('57538', 6.250572699148729)
('57549', 6.250566763636813)
('53220', 6.250565550240336)
('57539', 6.250527405898598)
('52284', 6.250492549781396)
('52283', 6.250485999561074)
('57158', 6.250484778929163)
('57528', 6.250455758696755)
('57159', 6.250439485679031)
('57529', 6.250410465446624)
('57185', 6.250333609579231)
('53797', 6.250325411965525)
('56477', 6.250321358948016)
('54969', 6.250310868474444)
('53202', 6.250296680324295)
('57584', 6.250283423286048)
('57583', 6.250276873065728)
('57582', 6.250263004846248)
('57581', 6.250239519690792)
('57518', 6.250239519690791)
('52399', 6.250223825339634)
('57580', 6.250194226440662)
('57519', 6.2501942264406605)
('53799', 6.250134137076877)
('57195', 6.25013103426063)
('53200', 6.250105405435646)
('56700', 6.250101523898753)
('54966', 6.250088867572069)
('56488', 6.250063022238001)
('54979', 6.250060937177854)
('52294', 6.250055890132162)
('52293', 6.250049339911841)
('52737', 6.250040044969247)
('52747', 6.250006245386504)
('58365', 6.249972951643193)
('54977', 6.249936317157798)
('58465', 6.249931439022611)
('58356', 6.249925202251682)
('56647', 6.249922070395696)
('58357', 6.249911334032203)
('56648', 6.24989858524024)
('58456', 6.249883689631099)
('56736', 6.249883199039596)
('56637', 6.249882712657481)
('56746', 6.2498793246928)
('58375', 6.249877175888031)
('58457', 6.24986982141162)
('56638', 6.249859227502025)
('56649', 6.24985329199011)
('56726', 6.249849984712546)
('57594', 6.249846763636813)
('57593', 6.249840213416492)
('57734', 6.24983746280977)
('57743', 6.24983746280977)
('58475', 6.249835663267449)
('57592', 6.249826345197013)
('52342', 6.249824315796969)
('57742', 6.249823594590291)
('56639', 6.249813934251895)
('57508', 6.249802860041559)
('57591', 6.249802860041557)
('53868', 6.249802043659358)
('57741', 6.249800109434835)
('56674', 6.249786190645306)
('56673', 6.249779640424986)
('56377', 6.249777524708939)
('56716', 6.249776700706703)
('56627', 6.249765772205507)
('56672', 6.249765772205507)
('53866', 6.24976071665495)
('57509', 6.24975756679143)
('57590', 6.24975756679143)
('57740', 6.249754816184704)
('56628', 6.249742287050051)
('56671', 6.249742287050051)
('54989', 6.249725147689857)
('56764', 6.24972336984906)
('57724', 6.249720522357796)
('56763', 6.24971681962874)
('57723', 6.249713972137474)
('57732', 6.249713972137474)
('56762', 6.249702951409261)
('56670', 6.2496969937999225)
('56629', 6.249696993799921)
('58265', 6.249694647964718)
('57731', 6.2496904869820185)
('52433', 6.249686420266661)
('52434', 6.249684092735016)
('56761', 6.249679466253805)
('54988', 6.249677980447783)
('52774', 6.249663525475857)
('52773', 6.249656975255535)
('56706', 6.249649499920892)
('58256', 6.249646898573206)
('57730', 6.2496451937318875)
('52443', 6.249636343343504)
('56760', 6.2496341730036775)
('58257', 6.249633030353727)
('53877', 6.249608166240678)
('53878', 6.249605111065054)
('58275', 6.249598872209556)
('53130', 6.249580974582797)
('53122', 6.249579434599447)
('53004', 6.249578715496667)
('53121', 6.249576379423823)
('56684', 6.2495699516393435)
('56499', 6.249564796486572)
('56683', 6.249563401419023)
('52324', 6.249552878775727)
('56617', 6.249549533199543)
('56682', 6.249549533199543)
('56618', 6.249526048044087)
('56681', 6.249526048044087)
('56388', 6.249519187998924)
('52812', 6.249515726456502)
('52821', 6.249507243345176)
('57714', 6.249504283351833)
('58645', 6.249499381677561)
('57713', 6.249497733131513)
('57712', 6.249483864912033)
('57721', 6.249483864912033)
('56680', 6.249480754793959)
('56619', 6.249480754793957)
('58635', 6.249473485349671)
('52820', 6.249461950095049)
('57720', 6.249438571661902)
('57212', 6.249424210326963)
('58654', 6.249421865191541)
('57221', 6.249415727215636)
('58653', 6.249415314971221)
('58625', 6.249409818279803)
('57211', 6.249408514912245)
('58652', 6.249401446751741)
('57058', 6.249388854833955)
('58651', 6.249377961596285)
('53886', 6.249370910053532)
('57220', 6.249370433965509)
('52344', 6.249369192151366)
('52343', 6.249362667845357)
('53887', 6.2493570418340525)
('53023', 6.2493494613017635)
('57059', 6.249343561583825)
('52712', 6.249338529926235)
('58650', 6.249332668346153)
('52721', 6.249330046814908)
('53112', 6.249328310192823)
('53032', 6.24932493835149)
('58615', 6.249304425588664)
('53031', 6.249301453196033)
('52720', 6.249284753564781)
('57845', 6.249266071335039)
('54996', 6.249262401321419)
('54997', 6.24924853310194)
('52334', 6.249247062804682)
('53103', 6.249241229384532)
('57835', 6.249240175007149)
('57085', 6.249237685484023)
('52912', 6.249226954332074)
('54998', 6.249225047946484)
('52921', 6.249218471220747)
('52802', 6.2491930801790065)
('57854', 6.249188554849019)
('57853', 6.249182004628699)
('57825', 6.249176507937281)
('52920', 6.249173177970621)
('53013', 6.249168694077838)
('57852', 6.24916813640922)
('58546', 6.249151685469362)
('57851', 6.249144651253764)
('58605', 6.249142121132771)
('58547', 6.249137817249882)
('56694', 6.24913329199011)
('56693', 6.249126741769789)
('58564', 6.249118877951467)
('56607', 6.249112873550311)
('56692', 6.24911287355031)
('56171', 6.2491127547794045)
('58536', 6.249112327731147)
('58563', 6.249112327731147)
('57202', 6.249101564049466)
('56181', 6.249099694191066)
('57850', 6.249099358003634)
('58537', 6.249098459511668)
('58562', 6.249098459511668)
('56608', 6.2490893883948555)
('56691', 6.249089388394854)
('58561', 6.249074974356212)
('58165', 6.249072156903091)
('57815', 6.249071115246142)
('57704', 6.249067623702597)
('57703', 6.249061073482277)
('57702', 6.249047205262798)
('56609', 6.2490440951447255)
('56690', 6.2490440951447255)
('57095', 6.249035110165424)
('56191', 6.2490350548333655)
('58560', 6.249029681106081)
('58156', 6.24902440751158)
('57710', 6.249023720107344)
('57701', 6.249023720107342)
('56399', 6.249020962247496)
('52702', 6.24901588364874)
('58157', 6.249010539292101)
('58574', 6.249001937499493)
('58526', 6.248995387279172)
('58573', 6.248995387279172)
('58527', 6.248981519059693)
('58572', 6.248981519059693)
('58175', 6.248976381147929)
('58571', 6.248958033904237)
('58570', 6.248912740654107)
('57200', 6.248910289160816)
('57805', 6.248908810790251)
('52902', 6.248904308054579)
('56737', 6.248837181877108)
('56727', 6.248833738224745)
('58745', 6.2488140310550735)
('52612', 6.248808065903396)
('56747', 6.248803382294365)
('56844', 6.24880074865633)
('52621', 6.24879958279207)
('56717', 6.248790906961719)
('58735', 6.2487881347271825)
('58516', 6.24877914827321)
('58517', 6.24876528005373)
('52620', 6.248754289541941)
('58754', 6.248736514569053)
('58753', 6.248729964348733)
('56833', 6.248728696232805)
('57141', 6.248725459924411)
('58725', 6.248724467657316)
('58752', 6.248716096129254)
('56707', 6.248695814861202)
('58751', 6.248692610973798)
('58750', 6.248647317723666)
('58715', 6.248619074966177)
('52844', 6.248608921162415)
('57144', 6.248608921162415)
('57131', 6.248578195743298)
('56822', 6.248576145818533)
('52833', 6.2485368687388885)
('57133', 6.2485368687388885)
('52602', 6.2484854196259)
('56277', 6.248475129344579)
('56774', 6.248460662383717)
('58705', 6.248456770510283)
('56773', 6.2484541121633965)
('56772', 6.248440243943917)
('56771', 6.248416758788461)
('57122', 6.248384318324618)
('57121', 6.2483812631489934)
('56770', 6.248371465538331)
('56836', 6.248357716027588)
('56846', 6.2483538416807916)
('58506', 6.248342488623975)
('58507', 6.248328620404496)
('56117', 6.248325021411909)
('56826', 6.248324501700538)
('56811', 6.248317809108518)
('56118', 6.248301536256453)
('56119', 6.248256243006323)
('56816', 6.248251217694695)
('56288', 6.248216792634563)
('56864', 6.248197886837052)
('56863', 6.248191336616732)
('56862', 6.248177468397253)
('56861', 6.248153983241797)
('57114', 6.248153612357791)
('57113', 6.2481470621374715)
('57112', 6.248133193917992)
('56806', 6.248124016908884)
('56860', 6.248108689991669)
('52234', 6.24800166432226)
('52243', 6.24800166432226)
('58065', 6.247976232807883)
('58056', 6.247928483416372)
('58057', 6.247914615196892)
('52838', 6.247906179272342)
('58075', 6.24788045705272)
('52848', 6.247841446603256)
('56800', 6.24781958335709)
('57945', 6.247719286357986)
('56299', 6.247718566883134)
('57935', 6.247693390030096)
('57954', 6.247641769871967)
('57953', 6.247635219651647)
('57925', 6.2476297229602284)
('57952', 6.2476213514321675)
('57951', 6.2475978662767115)
('57950', 6.2475525730265815)
('57915', 6.24752433026909)
('57905', 6.2473620258131985)
('52884', 6.247165345928231)
('52883', 6.247158795707909)
('52762', 6.246824105922744)
('52862', 6.246792134572265)
('52872', 6.246788690919901)
('56828', 6.246729797763787)
('56818', 6.246716737175447)
('56838', 6.246703316180203)
('56808', 6.246652097817748)
('56848', 6.246638583511116)
('53898', 6.246473055550695)
('53889', 6.246462630983577)
('53101', 6.246444323909466)
('52726', 6.246441036209032)
('53110', 6.246433899342347)
('53899', 6.2464173377334475)
('52826', 6.246409064858553)
('52827', 6.246395196639074)
('53100', 6.246388606092217)
('59345', 6.246346463250438)
('52962', 6.246300207883357)
('52972', 6.246296764230994)
('56936', 6.246271327044408)
('59354', 6.246268946764419)
('56946', 6.246267452697611)
('52982', 6.246253932967968)
('56926', 6.246238112717358)
('56177', 6.246193188802916)
('56916', 6.246164828711514)
('56964', 6.246111497853872)
('56963', 6.246104947633551)
('56962', 6.246091079414072)
('56961', 6.246067594258616)
('56906', 6.246037627925703)
('56960', 6.246022301008488)
('56884', 6.245962482836092)
('56883', 6.245955932615771)
('56882', 6.245942064396291)
('56188', 6.2459348520929)
('56881', 6.245918579240835)
('52926', 6.245917138169646)
('52927', 6.245903269950166)
('52928', 6.2458797847947105)
('56880', 6.245873285990705)
('59245', 6.245865558570967)
('59235', 6.2458396622430765)
('52782', 6.245808760370643)
('59254', 6.245788042084947)
('59253', 6.245781491864627)
('52672', 6.245740591948506)
('52792', 6.245713668270126)
('52682', 6.24569776068548)
('59435', 6.245681660764442)
('59453', 6.245623490385992)
('59425', 6.245617993694575)
('59452', 6.245609622166513)
('52692', 6.245602668584962)
('59451', 6.245586137011057)
('59450', 6.245540843760928)
('59415', 6.245512601003436)
('53969', 6.245507387720719)
('56199', 6.245436626341472)
('52728', 6.245434612197385)
('52729', 6.245389318947256)
('52892', 6.245374054214875)
('59405', 6.245350296547545)
('52627', 6.245347097667678)
('52628', 6.245323612512222)
('53966', 6.245285386818345)
('52629', 6.245278319262092)
('59325', 6.245267279070752)
('59352', 6.245258907542691)
('53979', 6.245257456424128)
('57101', 6.245249207634637)
('57110', 6.24523878306752)
('59351', 6.2452354223872355)
('53020', 6.245228724782899)
('57100', 6.245193489817388)
('59350', 6.2451901291371055)
('59315', 6.245161886379614)
('59534', 6.2451356014665524)
('59543', 6.2451356014665524)
('53977', 6.245132836404074)
('59542', 6.245121733247073)
('53022', 6.245104104762843)
('59541', 6.245098248091617)
('59540', 6.245052954841488)
('52829', 6.245049704892005)
('59145', 6.245032278834178)
('59524', 6.245018661014577)
('59523', 6.245012110794257)
('59532', 6.245012110794257)
('59135', 6.245006382506287)
('59305', 6.244999581923723)
('59531', 6.244988625638801)
('56080', 6.244977678060137)
('56070', 6.24496081341253)
('59154', 6.244954762348159)
('59153', 6.244948212127838)
('59530', 6.244943332388672)
('56090', 6.2449428093771235)
('59125', 6.24494271543642)
('59152', 6.244934343908358)
('53989', 6.244921666936132)
('53010', 6.244892935294902)
('53988', 6.244874499694058)
('53011', 6.244845768052827)
('59514', 6.244802422008615)
('59513', 6.244795871788294)
('59521', 6.244782003568815)
('59512', 6.244782003568814)
('59520', 6.244736710318685)
('57267', 6.244628077841222)
('57167', 6.244596106490743)
('59251', 6.244534706902608)
('59250', 6.244489413652478)
('57040', 6.244473154399805)
('59215', 6.244461170894986)
('57276', 6.244460893928388)
('53996', 6.244458920567694)
('53997', 6.2444450523482145)
('57176', 6.244428922577908)
('53998', 6.2444215671927585)
('53002', 6.244416320706985)
('53001', 6.244392835551529)
('52616', 6.244381168457076)
('59504', 6.24436576235938)
('59503', 6.24435921213906)
('59502', 6.244345343919581)
('56944', 6.2443254188197255)
('59510', 6.244321858764127)
('59501', 6.244321858764126)
('57367', 6.244319521972563)
('59205', 6.244298866439096)
('52661', 6.2442839340041765)
('57030', 6.24428353980466)
('52611', 6.244268219257308)
('52606', 6.244253967671262)
('56933', 6.2442533663962)
('52660', 6.2442386407540456)
('57376', 6.244152338059729)
('57044', 6.24413359132581)
('52944', 6.244133591325809)
('57067', 6.244104179801836)
('56922', 6.244100815981929)
('57033', 6.244061538902286)
('52933', 6.244061538902285)
('57020', 6.244033608508068)
('57076', 6.243936995889002)
('57022', 6.243908988488015)
('52412', 6.243864797218478)
('52421', 6.243856314107153)
('56911', 6.243842479271914)
('52420', 6.243811020857023)
('52600', 6.243769993505881)
('52939', 6.243723304819121)
('59045', 6.243709191853745)
('57010', 6.243697819020073)
('57467', 6.2436855185842965)
('59035', 6.243683295525854)
('57011', 6.243650651778)
('59054', 6.243631675367725)
('52949', 6.243625601931034)
('59053', 6.243625125147405)
('59025', 6.2436196284559875)
('59052', 6.243611256927926)
('59051', 6.24358777177247)
('52402', 6.243542150940982)
('57476', 6.243518334671462)
('59015', 6.24351423576485)
('56007', 6.243413031926073)
('56008', 6.243389546770617)
('56009', 6.243344253520487)
('56900', 6.243344253520486)
('57464', 6.2433337950743315)
('59150', 6.2433128336951835)
('57446', 6.243275624695881)
('57004', 6.243241622871955)
('52717', 6.2432387463611)
('57003', 6.243235072651635)
('57002', 6.243221204432156)
('57001', 6.243197719276698)
('52707', 6.2431436542605825)
('59105', 6.243122286481801)
('52261', 6.2430700528822465)
('52260', 6.243024759632117)
('52711', 6.242965823892948)
('52271', 6.242953112430272)
('52270', 6.242907819180146)
('52771', 6.242864598187843)
('57363', 6.242858812129447)
('52441', 6.242843966275812)
('57644', 6.242821112285595)
('52770', 6.242819304937712)
('52440', 6.242798673025682)
('52162', 6.242779733142)
('52172', 6.242776289489638)
('52216', 6.242774226799245)
('52217', 6.2427603585797655)
('57633', 6.24274905986207)
('52218', 6.24273687342431)
('52281', 6.242736873424309)
('52182', 6.2427334582266125)
('52414', 6.242692796925878)
('57336', 6.2426924327185915)
('52280', 6.242691580174182)
('52219', 6.24269158017418)
('52192', 6.242638366126093)
('57622', 6.242596509447798)
('56919', 6.242594721044517)
('56929', 6.24257785639691)
('56909', 6.242559852361505)
('56939', 6.242520441726982)
('52404', 6.242490221607281)
('52700', 6.242467598141519)
('56949', 6.242422738838895)
('52126', 6.242396663428288)
('52127', 6.242382795208809)
('52128', 6.242359310053353)
('57611', 6.242338172737783)
('52206', 6.242337567150011)
('52207', 6.242323698930535)
('52129', 6.242314016803223)
('52208', 6.242300213775079)
('52291', 6.242300213775075)
('52209', 6.242254920524949)
('52290', 6.242254920524949)
('52994', 6.242253356442392)
('52993', 6.242246806222072)
('52312', 6.24221489862007)
('52321', 6.242206415508744)
('52320', 6.242161122258614)
('52302', 6.2418922523425735)
('52331', 6.241845444635739)
('57600', 6.241839946986355)
('52411', 6.241833434879059)
('52330', 6.241800151385611)
('56077', 6.241717858966311)
('52313', 6.241712685517545)
('57262', 6.241656166615967)
('52171', 6.241478829022172)
('52181', 6.241465768433833)
('52303', 6.241460406187346)
('56088', 6.241459522256296)
('52161', 6.241452347438588)
('57637', 6.241401176122704)
('52191', 6.2414011290761335)
('57627', 6.2413977324703405)
('57647', 6.24136737653996)
('57617', 6.241354901207314)
('52400', 6.241335209127631)
('52267', 6.241330093784195)
('52276', 6.241330093784195)
('57466', 6.241312751820504)
('52268', 6.241306608628739)
('57226', 6.241273096902256)
('52269', 6.241261315378609)
('57607', 6.241259809106798)
('52818', 6.241164576574829)
('52286', 6.2411138547782326)
('52278', 6.241099986558752)
('52287', 6.241099986558752)
('52808', 6.241099937217128)
('52279', 6.241054693308622)
('56994', 6.2410504933502535)
('56993', 6.241043943129934)
('56992', 6.241030074910454)
('57674', 6.241024656629313)
('57673', 6.241018106408992)
('56991', 6.241006589754998)
('57672', 6.241004238189513)
('57671', 6.240980753034057)
('56099', 6.240961296504867)
('56990', 6.240961296504867)
('52311', 6.240944535691803)
('57670', 6.240935459783927)
('57636', 6.240878669848805)
('57646', 6.240874795502009)
('57626', 6.240845455521756)
('52166', 6.240793578616569)
('57616', 6.2407721715159115)
('57366', 6.240768917581428)
('57664', 6.240718840658269)
('57663', 6.240712290437949)
('52116', 6.2407049638741565)
('57662', 6.240698422218469)
('52117', 6.240691095654676)
('52811', 6.240683883351286)
('52296', 6.240677195128999)
('57661', 6.240674937063013)
('52118', 6.24066761049922)
('52297', 6.240663326909519)
('57606', 6.2406449707301)
('52177', 6.240641028202298)
('52289', 6.240639841754063)
('52298', 6.240639841754063)
('57660', 6.240629643812886)
('52119', 6.24062231724909)
('52300', 6.240446309940375)
('52188', 6.240382691492283)
('52881', 6.2403664186402175)
('52880', 6.2403211253900865)
('52241', 6.240252538185495)
('52240', 6.240207244935365)
('52800', 6.240185657599857)
('52231', 6.24014291573268)
('52676', 6.240120254287814)
('52677', 6.240116748518721)
('52230', 6.240097622482549)
('52667', 6.24009573133754)
('52668', 6.240072246182084)
('52669', 6.240026952931954)
('52214', 6.239956712102495)
('52213', 6.239950161882173)
('52686', 6.239939487063889)
('52062', 6.239938551063397)
('52072', 6.239935107411037)
('52082', 6.239892276148012)
('52199', 6.239884465740855)
('52688', 6.239858411808706)
('52142', 6.239850585752777)
('52092', 6.239797184047495)
('52132', 6.239739782424049)
('52696', 6.239687207733689)
('52124', 6.239579148731537)
('52123', 6.239572598511217)
('52026', 6.2395554813496865)
('52027', 6.239541613130209)
('57161', 6.239522300919062)
('52204', 6.239520052453259)
('52028', 6.239518127974753)
('52203', 6.239513502232939)
('57746', 6.239506249693741)
('57764', 6.239473442175847)
('52029', 6.239472834724623)
('57763', 6.239466891955527)
('57736', 6.2394668919555265)
('52766', 6.239466522217066)
('57266', 6.239466522217066)
('52767', 6.239460138534446)
('57762', 6.239453023736048)
('57761', 6.239429538580592)
('57760', 6.239384245330462)
('52699', 6.239360186057278)
('57726', 6.239349951503551)
('52776', 6.239292954621612)
('57716', 6.239133712497589)
('52144', 6.239029832552586)
('52133', 6.23895778012906)
('57116', 6.23877491735463)
('57706', 6.238697052848356)
('52141', 6.238459296744022)
('52131', 6.238312032562909)
('57187', 6.238163439393016)
('57178', 6.23815495628169)
('57179', 6.23810966303156)
('52787', 6.238071923263476)
('52778', 6.23806344015215)
('52788', 6.23805622784876)
('52779', 6.23801814690202)
('57287', 6.237986242862749)
('57278', 6.2379777597514225)
('58359', 6.237975878001593)
('58459', 6.237934365381011)
('57279', 6.2379324665012925)
('52114', 6.2378874491774035)
('52113', 6.2378808989570835)
('57087', 6.237874667268589)
('57078', 6.237866184157264)
('57197', 6.237840793115519)
('57079', 6.237820890907134)
('52797', 6.237749276985979)
('58259', 6.237697574323118)
('58395', 6.237667426583191)
('57297', 6.237663596585252)
('58495', 6.237625913962609)
('52799', 6.237558002097331)
('57097', 6.237552020991092)
('57387', 6.237455778839911)
('57378', 6.237447295728585)
('57379', 6.237402002478455)
('58295', 6.237389122904716)
('52080', 6.237343752302903)
('52070', 6.237326887655295)
('52090', 6.23730888361989)
('52060', 6.237269472985366)
('52868', 6.237225908679813)
('58549', 6.237202361219272)
('52866', 6.237184581675404)
('57166', 6.237184581675404)
('58539', 6.237163003481057)
('57397', 6.237133132562414)
('58159', 6.237075083261491)
('58529', 6.237046063029083)
('52919', 6.237042560443899)
('52877', 6.2370320312611325)
('52878', 6.237028976085508)
('52042', 6.237009403674177)
('52909', 6.237007691760884)
('52032', 6.23689860034545)
('58519', 6.236829824023119)
('52886', 6.236794775073986)
('52887', 6.2367809068545075)
('58195', 6.236766631843089)
('52024', 6.236737966652934)
('52023', 6.236731416432614)
('57487', 6.236578753385445)
('57478', 6.236570270274119)
('57479', 6.236524977023989)
('51841', 6.236509851477163)
('57448', 6.236483247628189)
('58594', 6.236482361219271)
('58593', 6.236475810998951)
('58592', 6.236461942779472)
('58591', 6.236438457624016)
('57449', 6.236437954378059)
('51941', 6.236410387942434)
('57484', 6.236409711620568)
('58509', 6.236393164373886)
('58590', 6.236393164373886)
('51831', 6.236362587296051)
('52066', 6.2363182487799635)
('51931', 6.236263123761321)
('57497', 6.236256107107948)
('57494', 6.236247407164677)
('52911', 6.236208553514681)
('52077', 6.236165698365693)
('51821', 6.236165654701746)
('51741', 6.236143981329222)
('51921', 6.2360661911670165)
('57383', 6.235997290103797)
('51731', 6.235996717148109)
('58059', 6.235979159166283)
('51814', 6.235938003910544)
('51813', 6.235931453690224)
('51812', 6.2359175854707445)
('52088', 6.235907361655678)
('57338', 6.235900055650898)
('57393', 6.235870089317984)
('57339', 6.235854762400768)
('51914', 6.235838540375816)
('51913', 6.235831990155495)
('51912', 6.235818121936015)
('51721', 6.235799784553804)
('52006', 6.235792974388318)
('52007', 6.235779106168839)
('52008', 6.235755621013383)
('58128', 6.2357170524086785)
('52009', 6.235710327763253)
('52900', 6.235710327763253)
('58138', 6.235690570825095)
('58095', 6.2356707077478815)
('58148', 6.235625838156008)
('58028', 6.235617588873949)
('58018', 6.235604528285609)
('58038', 6.235591107290365)
('51714', 6.235572133762602)
('51713', 6.235565583542282)
('51712', 6.235551715322803)
('58048', 6.235526374621279)
('52991', 6.2354544291543785)
('51641', 6.23542409046567)
('52099', 6.235409135904249)
('52990', 6.235409135904249)
('57060', 6.235339426465843)
('58238', 6.235324700677153)
('51631', 6.235276826284557)
('58248', 6.235259968008067)
('51621', 6.235079893690252)
('58184', 6.234949737480983)
('58183', 6.2349431872606615)
('58182', 6.234929319041182)
('57282', 6.2348548680078215)
('51614', 6.234852242899051)
('58084', 6.234850273946252)
('51613', 6.234845692678731)
('58083', 6.234843723725932)
('51612', 6.234831824459252)
('58082', 6.234829855506453)
('58081', 6.234806370350997)
('57292', 6.234759775907303)
('58284', 6.234583867333042)
('58283', 6.23457731711272)
('52044', 6.234554502715981)
('59365', 6.234553862393635)
('58348', 6.234540077144515)
('59465', 6.234512349773052)
('59356', 6.234506113002123)
('59357', 6.2344922447826425)
('52033', 6.234482450292455)
('57228', 6.234480719834563)
('59358', 6.234468759627187)
('59456', 6.23446460038154)
('59375', 6.234458086638472)
('58218', 6.234456079013978)
('58108', 6.234454302412416)
('59457', 6.234450732162061)
('57229', 6.234435426584433)
('59458', 6.234427247006605)
('59475', 6.23441657401789)
('58208', 6.234391439656277)
('58945', 6.234354883940446)
('58935', 6.234328987612556)
